record_id,branch_code,entity_name,circle_zone,branch_tier,fiscal_year,period_type,merger_cutoff_date,gross_npa_pct,net_npa_pct,cost_to_income_pct,roa_pct,casa_ratio_pct,car_crar_pct,advances_inr_cr,deposits_inr_cr
166,BR-6546,State Bank of Bikaner and Jaipur,Jaipur,Urban,2016,Pre-Merger,2017-04-01,20.02,10.71,60.22,-0.07,37.23,10.96,992.6,1199.81
167,BR-7971,State Bank of Hyderabad,Hyderabad,Urban,2017,Pre-Merger,2017-01-04,11.02,6.23,54.635,1.2,41.73,12.1,1120.34,1564.12
168,BR-7509,State Bank of India (Consolidated),Lucknow,Rural,2019,Post-Merger,2017-04-01,5.29,2.23,48.49,0.59,41.8,14.05,1109.76,1383.76
169,BR-9438,State Bank of India (Consolidated),Chennai,Rural,2021,Post-Merger,2017-04-01,5.96,2.12,46.19,0.98,46.64,14.33,346.12,487.15
170,BR-1645,State Bank of Patiala,Thiruvananthapuram,Metro,2016,Pre-Merger,2017-04-01,8.67,5.88,55.75,0.79,36.56,11.28,1243.34,1758.02
171,BR-7299,State Bank of India (Consolidated),Mumbai Metro,Rural,2021,Post-Merger,2017-01-04,6.36,2.13,45.46,0.87,46.98,14.64,698.42,924.13
172,BR-2674,State Bank of India (Consolidated),Ahmedabad,Metro,2019,Post-Merger,2017-04-01,3.59,1.6,43.77,0.89,41.37,15.53,1054.58,1234.8
173,BR-6779,Bharatiya Mahila Bank,Mumbai Metro,Semi-Urban,2017,Pre-Merger,2017-04-01,12.58,6.78,52.8,-0.01,40.23,11.65,1158.13,1645.8
174,BR-2787,State Bank of India (Consolidated),Bengaluru,Urban,2018,Post-Merger,2017-01-04,8.64,3.71,50.47,0.9,40.04,12.39,401.96,508.27
175,BR-7142,State Bank of India (Consolidated),Chandigarh,Urban,2019,Post-Merger,2017-01-04,5.18,1.73,47.14,0.92,43.06,15.11,1474.15,1970.06
176,BR-2531,State Bank of Travancore,Chandigarh,Rural,2016,Pre-Merger,2017-01-04,11.38,5.92,56.15,1.2,40.11,11.82,97.61,125.98
177,BR-2762,State Bank of India (Parent),Hyderabad,Metro,2014,Pre-Merger,2017-01-04,12.84,8.48,62.2,0.79,38.4,12.29,1493.52,2100.95
178,BR-8851,State Bank of Mysore,Kolkata,Semi-Urban,2014,Pre-Merger,2017-01-04,8.31,4.94,49.46,0.28,37.05,11.68,322.23,462.22
179,BR-4740,State Bank of India (Parent),Ahmedabad,Urban,2016,Pre-Merger,2017-01-04,6.71,3.82,54.64,1.2,40.3,12.34,1135.9,1478.81
180,BR-3261,State Bank of India (Parent),Bengaluru,Metro,2014,Pre-Merger,2017-01-04,11.56,5.725,54.4,0.47,40.26,10.45,719.66,929.72
181,BR-6410,State Bank of India (Consolidated),Chandigarh,Urban,2021,Post-Merger,2017-04-01,4.2,1.48,44.66,0.67,42.87,14.48,807.99,1000.33
182,BR-5912,State Bank of Patiala,Jaipur,Urban,2014,Pre-Merger,2017-04-01,14.09,8.39,55.38,0.95,40.74,11.55,1399.79,1679.13
183,BR-7132,State Bank of India (Consolidated),Delhi NCR,Metro,2018,Post-Merger,2017-04-01,2.9,1.2,50.6,0.83,43.35,13.25,625.05,804.36
184,BR-2774,State Bank of Hyderabad,Bengaluru,Semi-Urban,2017,Pre-Merger,2017-01-04,10.9,7.21,46.97,-0.19,38.89,13.86,997.46,1340.52
185,BR-5658,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2019,Post-Merger,2017-01-04,6.76,2.69,47.26,1.23,45.91,14.48,717.37,843.14
186,BR-5669,State Bank of India (Parent),Lucknow,Metro,2014,Pre-Merger,2017-04-01,15.88,9.28,59.22,0.15,38.05,12.02,850.4,1197.81
187,BR-2823,State Bank of Bikaner and Jaipur,Ahmedabad,Metro,2016,Pre-Merger,2017-04-01,14.59,7.55,56.56,0.19,40.7,12.83,806.59,967.66
188,BR-5928,State Bank of Travancore,Jaipur,Urban,2014,Pre-Merger,2017-01-04,2.15,1.2,43.93,0.55,42.75,13.66,223.79,314.23
189,BR-4699,State Bank of India (Consolidated),Bhopal,Metro,2021,Post-Merger,2017-01-04,5.85,2.27,48.26,0.76,41.49,14.11,1448.9,1833.24
190,BR-5458,State Bank of India (Consolidated),Hyderabad,Rural,2021,Post-Merger,2017-04-01,5.0,1.66,41.09,0.47,45.36,12.69,264.67,370.71
191,BR-9036,State Bank of Travancore,Delhi NCR,Metro,2016,Pre-Merger,2017-04-01,13.55,9.18,56.16,-0.57,35.05,12.78,298.89,393.37
192,BR-5916,State Bank of Patiala,Bhopal,Semi-Urban,2016,Pre-Merger,2017-04-01,3.28,1.85,56.94,0.86,41.12,10.75,1041.89,1271.64
193,BR-4456,State Bank of Hyderabad,Jaipur,Metro,2017,Pre-Merger,2017-01-04,8.13,5.21,57.04,-0.19,45.24,13.37,735.25,1006.74
194,BR-9848,State Bank of India (Consolidated),Lucknow,Metro,2018,Post-Merger,2017-04-01,4.69,1.68,48.16,0.94,49.3,14.22,265.53,368.33
195,BR-2207,State Bank of Bikaner and Jaipur,Ahmedabad,Urban,2017,Pre-Merger,2017-01-04,9.86,5.1,57.44,0.32,47.57,12.11,821.87,1083.89
196,BR-3808,State Bank of Hyderabad,Chandigarh,Metro,2016,Pre-Merger,2017-01-04,3.64,2.39,54.25,0.52,43.08,12.91,894.41,1285.1
197,BR-8084,State Bank of Mysore,Lucknow,Rural,2014,Pre-Merger,2017-01-04,6.53,5.65,54.12,0.88,44.16,12.29,978.21,1314.07
198,BR-4735,State Bank of India (Parent),Jaipur,Rural,2016,Pre-Merger,2017-04-01,13.25,8.91,58.79,0.66,43.9,12.77,1131.48,1349.69
199,BR-3235,State Bank of India (Consolidated),Bhopal,Urban,2021,Post-Merger,2017-01-04,6.24,2.43,47.75,0.7,42.45,12.95,1056.12,1222.3
200,BR-8938,State Bank of India (Consolidated),Kolkata,Metro,2019,Post-Merger,2017-04-01,7.75,3.19,47.31,0.99,43.88,13.84,790.89,1098.04
201,BR-2497,State Bank of India (Consolidated),Ahmedabad,Metro,2018,Post-Merger,2017-04-01,3.81,1.61,49.62,0.22,42.85,13.54,111.28,147.44
202,BR-6789,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2018,Post-Merger,2017-04-01,4.57,1.17,45.66,0.3,43.04,14.8,1102.1,1554.05
203,BR-6575,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2019,Post-Merger,2017-04-01,6.3,1.88,45.33,1.08,47.46,14.38,818.64,976.53
204,BR-7046,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2019,Post-Merger,2017-01-04,8.5,3.63,49.31,1.06,43.2,12.25,225.9,272.6
205,BR-7352,State Bank of India (Consolidated),Bengaluru,Rural,2020,Post-Merger,2017-04-01,4.06,1.29,56.46,0.84,41.81,14.35,1368.22,1960.52
206,BR-7091,State Bank of India (Parent),Hyderabad,Rural,2016,Pre-Merger,2017-01-04,13.19,5.725,54.4,0.27,46.69,13.22,86.2,103.45
207,BR-4607,State Bank of India (Parent),Delhi NCR,Semi-Urban,2017,Pre-Merger,2017-04-01,11.07,6.07,55.21,1.2,39.36,9.53,1309.46,1692.86
208,BR-9418,State Bank of India (Parent),Kolkata,Rural,2017,Pre-Merger,2017-04-01,9.7,6.35,55.49,-0.45,47.49,11.52,607.05,856.5
209,BR-3016,State Bank of Mysore,Kolkata,Semi-Urban,2017,Pre-Merger,2017-04-01,4.83,2.53,58.18,1.11,44.24,13.38,641.09,874.42
210,BR-1234,State Bank of Mysore,Delhi NCR,Metro,2016,Pre-Merger,2017-01-04,5.42,3.51,55.53,1.2,42.19,11.5,423.48,602.75
211,BR-8011,State Bank of India (Consolidated),Kolkata,Semi-Urban,2019,Post-Merger,2017-01-04,5.49,1.81,37.17,1.6,48.25,14.08,1448.17,1890.89
212,BR-5214,State Bank of India (Parent),Hyderabad,Urban,2017,Pre-Merger,2017-01-04,8.96,5.725,54.4,0.43,34.9,10.71,338.07,432.95
213,BR-7198,State Bank of India (Parent),Ahmedabad,Semi-Urban,2015,Pre-Merger,2017-04-01,12.86,7.74,63.14,0.7,48.97,12.59,856.69,1198.45
214,BR-9835,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2021,Post-Merger,2017-04-01,7.36,1.94,44.38,0.5,51.35,13.97,752.81,878.8
215,BR-1630,State Bank of India (Consolidated),Chandigarh,Semi-Urban,2018,Post-Merger,2017-01-04,9.94,3.77,48.85,1.29,46.64,14.89,960.02,1362.1
216,BR-8468,State Bank of India (Parent),Jaipur,Semi-Urban,2016,Pre-Merger,2017-04-01,7.03,4.54,48.66,1.2,36.32,13.13,570.17,812.63
217,BR-3606,State Bank of India (Consolidated),Hyderabad,Rural,2020,Post-Merger,2017-04-01,5.29,1.48,47.78,0.4,44.95,14.15,423.49,550.61
218,BR-8557,State Bank of India (Consolidated),Jaipur,Metro,2019,Post-Merger,2017-01-04,7.01,3.05,48.27,1.33,44.9,12.52,876.44,1235.07
219,BR-9811,State Bank of India (Parent),Chandigarh,Metro,2014,Pre-Merger,2017-01-04,9.83,5.61,55.33,-0.11,42.24,12.17,657.48,944.08
220,BR-9548,State Bank of Travancore,Jaipur,Metro,2014,Pre-Merger,2017-01-04,17.09,9.09,50.8,1.14,37.65,13.94,1433.11,2063.84
221,BR-9199,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2019,Post-Merger,2017-01-04,4.07,1.54,50.36,0.45,47.15,15.88,788.43,909.56
222,BR-9155,State Bank of India (Consolidated),Bengaluru,Rural,2021,Post-Merger,2017-01-04,6.58,2.37,45.34,0.94,50.36,14.18,440.43,538.97
223,BR-2196,State Bank of Travancore,Chennai,Urban,2015,Pre-Merger,2017-01-04,9.78,5.79,57.27,1.2,39.77,12.11,471.28,629.92
224,BR-1692,State Bank of Bikaner and Jaipur,Bhopal,Semi-Urban,2016,Pre-Merger,2017-04-01,7.65,4.99,56.69,0.74,42.77,11.25,399.34,510.92
225,BR-1660,State Bank of India (Parent),Ahmedabad,Metro,2016,Pre-Merger,2017-04-01,9.22,5.32,55.28,1.2,38.86,10.64,442.54,548.18
226,BR-5570,State Bank of India (Parent),Delhi NCR,Rural,2017,Pre-Merger,2017-04-01,10.48,6.9,50.43,0.3,44.6,13.02,580.7,811.49
227,BR-7614,State Bank of India (Consolidated),Kolkata,Metro,2018,Post-Merger,2017-01-04,4.81,1.24,40.87,0.9,43.79,13.29,1461.77,1780.2
228,BR-5307,State Bank of Travancore,Thiruvananthapuram,Urban,2016,Pre-Merger,2017-01-04,9.91,5.05,51.83,-0.23,44.25,13.67,670.64,923.95
229,BR-3749,State Bank of India (Consolidated),Bhopal,Urban,2018,Post-Merger,2017-04-01,7.54,2.16,49.4,1.05,44.62,13.38,918.71,1238.7
230,BR-4273,State Bank of India (Consolidated),Hyderabad,Semi-Urban,2021,Post-Merger,2017-01-04,8.6,2.44,48.79,1.27,47.78,12.3,501.12,683.69
231,BR-3800,State Bank of Mysore,Mumbai Metro,Semi-Urban,2014,Pre-Merger,2017-04-01,5.94,3.16,53.69,0.1,44.77,11.79,1024.51,1226.54
232,BR-2903,State Bank of India (Consolidated),Mumbai Metro,Metro,2020,Post-Merger,2017-04-01,5.03,1.69,40.05,0.95,50.02,11.5,629.88,895.67
233,BR-2907,State Bank of India (Parent),Bengaluru,Rural,2016,Pre-Merger,2017-04-01,4.94,3.1,52.89,0.47,46.28,14.2,1304.95,1570.87
234,BR-4663,State Bank of Travancore,Jaipur,Rural,2016,Pre-Merger,2017-04-01,9.93,6.41,59.24,1.2,44.87,11.58,792.15,927.82
235,BR-8951,State Bank of India (Consolidated),Hyderabad,Metro,2020,Post-Merger,2017-04-01,5.2,1.87,47.74,0.43,41.64,15.6,554.35,759.35
236,BR-4104,State Bank of India (Consolidated),Ahmedabad,Metro,2019,Post-Merger,2017-04-01,3.02,0.81,51.9,0.37,46.08,14.05,1194.5,1636.52
237,BR-9319,State Bank of India (Consolidated),Chennai,Urban,2019,Post-Merger,2017-04-01,6.71,2.9,46.56,0.77,44.56,14.57,868.8,1048.59
238,BR-4802,State Bank of India (Parent),Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,9.92,5.43,54.12,-0.52,37.31,11.1,1012.59,1458.7
239,BR-2518,State Bank of India (Consolidated),Bhopal,Semi-Urban,2019,Post-Merger,2017-01-04,5.68,2.21,44.45,0.47,45.18,16.55,1079.39,1362.17
240,BR-8519,State Bank of India (Consolidated),Bengaluru,Rural,2021,Post-Merger,2017-01-04,7.36,2.7,40.94,0.84,45.03,12.89,949.41,1152.51
241,BR-2271,State Bank of India (Consolidated),Chandigarh,Rural,2019,Post-Merger,2017-01-04,3.16,0.82,52.64,0.3,50.89,14.18,1414.31,1720.01
242,BR-8071,State Bank of India (Consolidated),Chandigarh,Urban,2021,Post-Merger,2017-04-01,7.27,2.13,47.1,1.52,42.58,15.51,1343.88,1579.45
243,BR-4676,State Bank of Mysore,Chennai,Metro,2016,Pre-Merger,2017-04-01,9.85,6.01,54.11,-0.43,43.76,11.65,362.96,512.95
244,BR-6694,State Bank of India (Parent),Thiruvananthapuram,Rural,2014,Pre-Merger,2017-04-01,10.64,5.84,62.17,0.17,47.46,13.3,195.23,280.24
245,BR-5370,State Bank of Travancore,Kolkata,Semi-Urban,2017,Pre-Merger,2017-04-01,5.32,3.25,55.43,0.87,44.55,11.36,606.98,865.69
246,BR-1294,State Bank of Travancore,Delhi NCR,Semi-Urban,2014,Pre-Merger,2017-04-01,9.92,6.6,52.61,1.17,42.32,13.18,1263.77,1642.69
247,BR-6668,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2020,Post-Merger,2017-01-04,4.99,1.27,40.46,0.79,38.78,14.08,1396.5,1650.13
248,BR-9312,State Bank of Travancore,Mumbai Metro,Urban,2014,Pre-Merger,2017-01-04,7.59,3.95,61.19,0.4,44.24,12.8,713.61,993.17
249,BR-3330,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2021,Post-Merger,2017-04-01,2.82,1.12,48.54,0.61,47.49,14.77,977.75,1233.98
250,BR-8024,State Bank of India (Consolidated),Chandigarh,Metro,2018,Post-Merger,2017-04-01,7.05,3.04,48.37,0.1,46.5,14.36,569.59,733.95
251,BR-2700,State Bank of India (Consolidated),Chennai,Metro,2020,Post-Merger,2017-04-01,6.96,2.06,43.71,0.82,51.61,13.76,583.07,688.96
252,BR-8178,State Bank of India (Consolidated),Chandigarh,Urban,2019,Post-Merger,2017-01-04,6.71,1.9,44.1,0.47,49.7,13.15,892.12,1289.89
253,BR-4005,State Bank of Hyderabad,Mumbai Metro,Urban,2014,Pre-Merger,2017-04-01,13.27,7.05,59.25,-1.23,41.01,12.56,836.16,990.53
254,BR-5390,State Bank of India (Consolidated),Mumbai Metro,Metro,2021,Post-Merger,2017-04-01,7.66,3.42,43.33,0.79,48.12,15.43,1177.64,1690.42
255,BR-7314,State Bank of Mysore,Kolkata,Rural,2014,Pre-Merger,2017-01-04,12.8,6.91,53.49,0.73,42.43,13.21,1148.75,1481.33
256,BR-7773,State Bank of Hyderabad,Delhi NCR,Rural,2014,Pre-Merger,2017-04-01,13.23,7.83,52.87,1.08,39.7,12.19,661.83,889.72
257,BR-3607,State Bank of India (Parent),Bhopal,Metro,2015,Pre-Merger,2017-01-04,8.92,5.33,58.73,-0.01,41.85,13.52,695.53,1007.93
258,BR-1002,State Bank of India (Consolidated),Bhopal,Urban,2019,Post-Merger,2017-01-04,4.97,1.97,53.08,1.06,40.42,12.42,144.35,181.16
259,BR-1897,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2019,Post-Merger,2017-01-04,5.16,1.94,51.2,0.82,43.47,15.82,819.92,1029.05
260,BR-6330,State Bank of India (Consolidated),Bengaluru,Urban,2021,Post-Merger,2017-01-04,1.7,0.67,53.2,0.39,41.48,12.17,305.32,374.77
261,BR-9995,State Bank of Hyderabad,Lucknow,Semi-Urban,2015,Pre-Merger,2017-04-01,6.5,3.8,56.29,-0.24,44.73,11.51,422.93,513.64
262,BR-4278,State Bank of India (Consolidated),Kolkata,Urban,2021,Post-Merger,2017-04-01,3.98,1.06,43.75,1.31,47.29,15.34,1210.66,1491.03
263,BR-5290,State Bank of India (Consolidated),Hyderabad,Rural,2019,Post-Merger,2017-04-01,4.36,1.55,49.99,0.73,50.02,15.18,1249.75,1460.89
264,BR-8647,State Bank of India (Consolidated),Kolkata,Metro,2020,Post-Merger,2017-01-04,3.46,1.54,49.73,1.02,43.25,14.65,388.47,500.81
265,BR-5500,State Bank of India (Consolidated),Delhi NCR,Semi-Urban,2021,Post-Merger,2017-04-01,6.56,1.69,41.25,0.35,49.58,14.9,1494.54,2088.81
266,BR-2205,State Bank of India (Consolidated),Mumbai Metro,Rural,2018,Post-Merger,2017-04-01,5.34,1.41,51.61,0.5,46.79,14.48,1496.63,1829.55
267,BR-3964,State Bank of Bikaner and Jaipur,Chennai,Rural,2016,Pre-Merger,2017-01-04,6.5,3.4,59.51,0.23,41.02,12.06,651.32,825.34
268,BR-5478,State Bank of Bikaner and Jaipur,Hyderabad,Semi-Urban,2016,Pre-Merger,2017-04-01,11.91,7.47,48.41,0.02,43.81,12.38,1399.38,1752.82
269,BR-5996,State Bank of Bikaner and Jaipur,Lucknow,Urban,2016,Pre-Merger,2017-04-01,13.45,7.84,54.42,0.35,43.86,13.23,236.29,337.31
270,BR-2448,State Bank of Mysore,Kolkata,Semi-Urban,2016,Pre-Merger,2017-04-01,8.66,5.34,51.16,0.06,45.92,14.05,334.69,455.69
271,BR-5749,State Bank of India (Parent),Delhi NCR,Semi-Urban,2015,Pre-Merger,2017-01-04,11.47,7.18,60.49,0.6,42.85,12.25,773.66,982.99
272,BR-3789,State Bank of Travancore,Bhopal,Metro,2015,Pre-Merger,2017-04-01,11.59,7.01,46.67,1.02,37.77,12.04,941.72,1331.87
273,BR-8212,State Bank of Travancore,Ahmedabad,Urban,2016,Pre-Merger,2017-04-01,11.81,6.52,50.88,0.52,41.3,13.51,168.6,210.85
274,BR-4856,State Bank of India (Consolidated),Delhi NCR,Urban,2021,Post-Merger,2017-04-01,5.67,2.43,49.08,0.13,44.11,15.74,318.73,411.95
275,BR-7628,Bharatiya Mahila Bank,Chennai,Metro,2017,Pre-Merger,2017-01-04,4.35,2.8,52.42,-0.37,36.83,11.66,444.18,558.15
276,BR-6457,State Bank of India (Consolidated),Jaipur,Semi-Urban,2021,Post-Merger,2017-04-01,5.23,1.39,50.43,1.31,45.23,12.64,1188.39,1474.9
277,BR-4183,State Bank of Bikaner and Jaipur,Thiruvananthapuram,Urban,2017,Pre-Merger,2017-04-01,9.54,5.3,50.75,-0.36,31.71,12.8,1027.44,1421.07
278,BR-7974,State Bank of India (Consolidated),Bengaluru,Semi-Urban,2020,Post-Merger,2017-04-01,9.02,3.77,42.7,0.61,51.46,14.01,779.45,1009.35
279,BR-1226,State Bank of India (Consolidated),Kolkata,Metro,2021,Post-Merger,2017-01-04,2.66,0.91,43.69,0.61,46.71,14.41,902.63,1170.61
280,BR-2574,State Bank of India (Consolidated),Kolkata,Rural,2021,Post-Merger,2017-01-04,3.52,1.14,43.81,0.92,40.98,14.45,475.67,578.23
281,BR-9597,State Bank of India (Consolidated),Chennai,Semi-Urban,2021,Post-Merger,2017-04-01,3.8,1.23,48.04,0.59,49.68,14.24,1280.07,1777.73
282,BR-5820,State Bank of Hyderabad,Chennai,Urban,2015,Pre-Merger,2017-04-01,7.1,4.3,57.52,1.17,38.68,12.34,614.67,749.66
283,BR-1910,State Bank of India (Consolidated),Ahmedabad,Urban,2018,Post-Merger,2017-04-01,5.84,2.54,43.74,0.55,42.93,14.02,742.15,1022.81
284,BR-1721,State Bank of India (Consolidated),Chandigarh,Urban,2020,Post-Merger,2017-01-04,7.59,2.8,51.65,0.65,43.4,12.77,805.02,1074.33
285,BR-4435,State Bank of India (Consolidated),Jaipur,Urban,2020,Post-Merger,2017-04-01,6.48,1.98,43.74,0.51,47.93,13.59,1178.2,1678.33
286,BR-4303,State Bank of India (Parent),Kolkata,Urban,2015,Pre-Merger,2017-04-01,3.25,2.06,55.96,0.08,44.02,10.97,883.41,1262.17
287,BR-9100,State Bank of India (Consolidated),Bengaluru,Metro,2018,Post-Merger,2017-04-01,6.09,2.47,52.12,0.53,41.28,14.71,457.0,609.38
288,BR-2051,State Bank of Hyderabad,Mumbai Metro,Semi-Urban,2015,Pre-Merger,2017-04-01,10.43,6.34,44.63,0.41,39.99,12.91,726.98,983.92
289,BR-6366,Bharatiya Mahila Bank,Delhi NCR,Rural,2017,Pre-Merger,2017-01-04,6.32,3.25,48.74,-0.63,39.43,13.3,1408.39,1698.12
290,BR-1183,State Bank of India (Parent),Bengaluru,Semi-Urban,2017,Pre-Merger,2017-01-04,8.31,4.66,58.32,0.29,35.75,13.14,331.61,410.63
291,BR-1270,State Bank of India (Parent),Thiruvananthapuram,Semi-Urban,2016,Pre-Merger,2017-04-01,6.76,3.87,62.36,0.19,43.38,10.99,350.67,422.69
292,BR-6552,State Bank of India (Parent),Hyderabad,Semi-Urban,2017,Pre-Merger,2017-01-04,12.76,8.07,46.31,0.51,33.35,12.12,926.44,1185.99
293,BR-3672,State Bank of India (Parent),Mumbai Metro,Metro,2016,Pre-Merger,2017-04-01,12.53,8.36,60.13,0.51,46.09,13.01,647.32,807.88
294,BR-5298,State Bank of India (Consolidated),Jaipur,Metro,2018,Post-Merger,2017-04-01,6.45,2.62,44.42,0.69,40.51,14.63,1351.89,1872.44
295,BR-6898,State Bank of India (Parent),Jaipur,Urban,2017,Pre-Merger,2017-04-01,10.74,6.81,56.2,-0.59,42.51,13.7,125.13,173.26
296,BR-7686,State Bank of India (Parent),Bengaluru,Urban,2017,Pre-Merger,2017-01-04,8.66,5.15,49.66,0.48,43.58,12.54,1138.15,1334.97
297,BR-7845,State Bank of India (Consolidated),Kolkata,Semi-Urban,2020,Post-Merger,2017-01-04,6.05,1.7,44.8,0.63,49.14,14.26,339.39,404.51
298,BR-1268,State Bank of India (Parent),Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,12.47,6.7,53.86,-0.11,43.56,12.36,522.76,640.35
299,BR-7289,State Bank of Hyderabad,Chennai,Semi-Urban,2017,Pre-Merger,2017-01-04,8.7,5.01,55.27,0.51,37.37,12.4,189.06,237.53
300,BR-7265,State Bank of India (Consolidated),Hyderabad,Metro,2021,Post-Merger,2017-01-04,6.83,1.77,44.78,0.13,51.09,13.67,834.96,1094.91
301,BR-4907,State Bank of India (Consolidated),Bhopal,Urban,2021,Post-Merger,2017-04-01,6.5,1.68,45.94,0.36,44.48,14.28,408.56,531.43
302,BR-4558,State Bank of India (Consolidated),Kolkata,Urban,2018,Post-Merger,2017-04-01,7.83,3.27,47.01,0.56,40.19,12.9,485.69,571.86
303,BR-6316,State Bank of India (Consolidated),Ahmedabad,Urban,2018,Post-Merger,2017-04-01,8.99,3.73,45.29,0.86,44.63,15.54,692.45,875.06
304,BR-6737,State Bank of India (Parent),Bhopal,Rural,2015,Pre-Merger,2017-04-01,10.25,6.13,56.75,0.18,42.35,11.92,874.36,1222.83
305,BR-6054,State Bank of India (Parent),Chandigarh,Semi-Urban,2017,Pre-Merger,2017-04-01,11.25,7.28,52.86,-0.29,40.31,13.84,725.25,1003.79
306,BR-9790,State Bank of India (Consolidated),Lucknow,Metro,2019,Post-Merger,2017-01-04,3.11,1.21,48.89,0.38,43.0,12.87,855.97,1091.5
307,BR-8415,State Bank of India (Consolidated),Hyderabad,Rural,2021,Post-Merger,2017-04-01,8.54,3.37,46.17,0.4,49.99,13.55,189.07,230.76
308,BR-5780,State Bank of India (Consolidated),Mumbai Metro,Metro,2020,Post-Merger,2017-04-01,4.09,1.13,49.07,0.65,45.01,14.99,151.88,176.46
309,BR-2012,State Bank of Hyderabad,Ahmedabad,Metro,2016,Pre-Merger,2017-01-04,9.51,5.76,54.33,0.56,40.7,10.29,1087.4,1339.08
310,BR-5670,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2021,Post-Merger,2017-01-04,6.55,1.76,42.78,0.67,43.05,12.82,448.33,527.36
311,BR-3843,State Bank of India (Consolidated),Chennai,Semi-Urban,2019,Post-Merger,2017-04-01,7.5,2.0,45.8,1.02,42.79,14.09,707.79,884.96
312,BR-6555,State Bank of India (Parent),Delhi NCR,Metro,2016,Pre-Merger,2017-04-01,7.7,4.14,56.87,0.19,47.74,12.58,572.11,727.9
313,BR-4939,State Bank of India (Consolidated),Chandigarh,Metro,2019,Post-Merger,2017-04-01,8.88,2.56,43.93,0.32,48.22,12.9,664.05,811.57
314,BR-2311,State Bank of India (Parent),Bengaluru,Semi-Urban,2017,Pre-Merger,2017-04-01,7.39,3.76,56.61,1.2,41.98,9.5,246.54,296.03
315,BR-6308,State Bank of India (Consolidated),Hyderabad,Urban,2020,Post-Merger,2017-01-04,5.37,1.99,47.26,0.24,38.92,14.96,1287.82,1558.85
316,BR-3176,State Bank of Hyderabad,Jaipur,Metro,2016,Pre-Merger,2017-01-04,3.77,2.42,57.49,-0.08,43.35,11.76,226.04,268.49
317,BR-8498,State Bank of India (Consolidated),Delhi NCR,Metro,2018,Post-Merger,2017-04-01,7.2,2.27,46.99,1.21,50.09,15.01,381.51,452.7
318,BR-6672,State Bank of India (Consolidated),Delhi NCR,Rural,2021,Post-Merger,2017-04-01,3.51,1.12,50.16,0.77,44.04,11.67,99.43,116.78
319,BR-8206,State Bank of Patiala,Ahmedabad,Urban,2017,Pre-Merger,2017-01-04,13.62,8.02,58.64,1.05,43.04,13.58,920.66,1104.58
320,BR-4977,State Bank of India (Consolidated),Chennai,Semi-Urban,2019,Post-Merger,2017-04-01,5.1,1.37,40.86,1.15,44.9,15.03,283.46,386.76
321,BR-5535,State Bank of India (Parent),Lucknow,Urban,2014,Pre-Merger,2017-04-01,11.0,6.65,59.46,0.86,37.76,11.32,708.16,823.41
322,BR-8148,State Bank of India (Consolidated),Jaipur,Urban,2020,Post-Merger,2017-01-04,5.19,1.99,47.26,0.65,46.31,14.88,226.88,288.28
323,BR-3253,State Bank of India (Consolidated),Bhopal,Metro,2020,Post-Merger,2017-01-04,7.01,1.96,39.96,0.82,48.74,13.57,1026.1,1484.41
324,BR-9832,State Bank of India (Parent),Delhi NCR,Semi-Urban,2017,Pre-Merger,2017-04-01,13.62,7.01,50.92,0.24,33.15,11.77,756.58,942.31
325,BR-8493,State Bank of India (Consolidated),Kolkata,Rural,2021,Post-Merger,2017-01-04,4.39,1.65,45.68,0.86,41.91,15.42,1149.93,1623.54
326,BR-8130,State Bank of India (Consolidated),Jaipur,Metro,2018,Post-Merger,2017-01-04,7.92,3.21,51.47,1.04,45.22,11.76,1211.04,1477.18
327,BR-8977,State Bank of India (Parent),Kolkata,Urban,2015,Pre-Merger,2017-04-01,17.97,10.74,51.61,0.47,37.38,10.5,985.64,1375.97
328,BR-4346,State Bank of India (Consolidated),Ahmedabad,Urban,2021,Post-Merger,2017-04-01,6.39,2.11,53.62,1.16,41.64,14.26,1348.96,1581.51
329,BR-8833,State Bank of India (Consolidated),Bhopal,Urban,2019,Post-Merger,2017-04-01,2.05,0.89,50.27,0.42,49.81,12.94,1153.88,1484.18
330,BR-8382,State Bank of India (Consolidated),Bengaluru,Semi-Urban,2018,Post-Merger,2017-04-01,8.99,2.47,48.83,0.81,43.42,13.9,561.81,731.35
331,BR-1272,State Bank of Bikaner and Jaipur,Kolkata,Urban,2016,Pre-Merger,2017-04-01,6.11,3.18,46.91,0.22,44.84,13.94,707.69,951.47
332,BR-7360,State Bank of Mysore,Mumbai Metro,Metro,2015,Pre-Merger,2017-01-04,6.22,3.26,52.16,0.05,41.73,10.32,237.92,335.57
