record_id,branch_code,entity_name,circle_zone,branch_tier,fiscal_year,period_type,merger_cutoff_date,gross_npa_pct,net_npa_pct,cost_to_income_pct,roa_pct,casa_ratio_pct,car_crar_pct,advances_inr_cr,deposits_inr_cr
152,BR-8544,State Bank of India (Parent),Hyderabad,Semi-Urban,2017,Pre-Merger,2017-04-01,10.07%,5.30%,57.75%,0.13%,47.91%,11.76%,"1,338.40","1,777.28"
153,BR-3023,State Bank of India (Consolidated),Chennai,Metro,2020,Post-Merger,01/04/2017,8.12%,2.18%,45.02%,0.59%,54.45%,13.42%,903.58,"1,191.32"
154,BR-1161,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2019,Post-Merger,2017-04-01,6.25%,2.57%,50.16%,0.59%,42.64%,14.10%,163.14,203.97
155,BR-1867,State Bank of India (Consolidated),Chandigarh,Rural,2021,Post-Merger,2017-04-01,1.52%,0.42%,48.60%,0.47%,48.24%,13.40%,"1,217.94","1,680.73"
156,BR-2283,State Bank of Patiala,Thiruvananthapuram,Urban,2017,Pre-Merger,2017-04-01,9.25%,4.82%,59.66%,0.17%,45.79%,10.07%,914.63,"1,102.44"
157,BR-6068,State Bank of India (Parent)   ,Hyderabad,Urban,2016,Pre-Merger,01/04/2017,8.11%,4.81%,57.97%,0.54%,40.41%,11.69%,"1,319.28","1,850.40"
158,BR-9895,State Bank of India (Consolidated)   ,Hyderabad,Metro,2018,Post-Merger,01/04/2017,2.87%,1.12%,45.35%,0.83%,44.54%,12.90%,"1,390.12","1,795.50"
159,BR-5713,State Bank of India (Consolidated),Bhopal,Metro,2019,Post-Merger,2017-04-01,7.58%,3.37%,44.57%,0.41%,38.72%,13.52%,302.06,424.67
160,BR-3297,State Bank of India (Parent),Thiruvananthapuram,Rural,2016,Pre-Merger,2017-04-01,12.09%,7.20%,46.57%,-0.27%,41.99%,12.30%,875.44,"1,252.80"
161,BR-4959,State Bank of India (Consolidated),Lucknow,Urban,2021,Post-Merger,2017-04-01,5.70%,2.54%,56.15%,0.94%,43.04%,13.43%,518.35,743.37
162,BR-9616,State Bank of India (Parent),Thiruvananthapuram,Urban,2014,Pre-Merger,2017-04-01,6.40%,3.46%,57.35%,0.08%,45.07%,14.50%,242.97,342.11
163,BR-7566,State Bank of India (Consolidated),Bengaluru,Semi-Urban,2019,Post-Merger,01/04/2017,10.03%,2.96%,50.77%,0.70%,49.53%,14.59%,386.85,456.20
164,BR-9535,State Bank of India (Consolidated),Chennai,Urban,2020,Post-Merger,2017-04-01,4.22%,1.49%,46.50%,1.26%,43.24%,13.14%,313.88,392.06
165,BR-7519,State Bank of India (Consolidated),Chandigarh,Urban,2021,Post-Merger,2017-04-01,5.22%,1.77%,49.14%,1.09%,45.23%,13.88%,229.77,309.51
166,BR-6546,State Bank of Bikaner and Jaipur,Jaipur,Urban,2016,Pre-Merger,2017-04-01,20.02%,10.71%,60.22%,-0.07%,37.23%,10.96%,992.60,"1,199.81"
167,BR-7971,State Bank of Hyderabad   ,Hyderabad,Urban,2017,Pre-Merger,01/04/2017,11.02%,6.23%,,1.20%,41.73%,12.10%,"1,120.34","1,564.12"
168,BR-7509,State Bank of India (Consolidated),Lucknow,Rural,2019,Post-Merger,2017-04-01,5.29%,2.23%,48.49%,0.59%,41.80%,14.05%,"1,109.76","1,383.76"
169,BR-9438,State Bank of India (Consolidated),Chennai,Rural,2021,Post-Merger,2017-04-01,5.96%,2.12%,46.19%,0.98%,46.64%,14.33%,346.12,487.15
170,BR-1645,State Bank of Patiala,Thiruvananthapuram,Metro,2016,Pre-Merger,2017-04-01,8.67%,5.88%,55.75%,0.79%,36.56%,11.28%,"1,243.34","1,758.02"
171,BR-7299,State Bank of India (Consolidated),Mumbai Metro,Rural,2021,Post-Merger,01/04/2017,6.36%,2.13%,45.46%,0.87%,46.98%,14.64%,698.42,924.13
172,BR-2674,State Bank of India (Consolidated),Ahmedabad,Metro,2019,Post-Merger,2017-04-01,3.59%,1.60%,43.77%,0.89%,41.37%,15.53%,"1,054.58","1,234.80"
173,BR-6779,Bharatiya Mahila Bank,Mumbai Metro,Semi-Urban,2017,Pre-Merger,2017-04-01,12.58%,6.78%,52.80%,-0.01%,40.23%,11.65%,"1,158.13","1,645.80"
174,BR-2787,State Bank of India (Consolidated),Bengaluru,Urban,2018,Post-Merger,01/04/2017,8.64%,3.71%,50.47%,0.90%,40.04%,12.39%,401.96,508.27
175,BR-7142,State Bank of India (Consolidated),Chandigarh,Urban,2019,Post-Merger,01/04/2017,5.18%,1.73%,47.14%,0.92%,43.06%,15.11%,"1,474.15","1,970.06"
176,BR-2531,State Bank of Travancore,Chandigarh,Rural,2016,Pre-Merger,01/04/2017,11.38%,5.92%,56.15%,1.20%,40.11%,11.82%,97.61,125.98
177,BR-2762,State Bank of India (Parent),Hyderabad,Metro,2014,Pre-Merger,01/04/2017,12.84%,8.48%,62.20%,0.79%,38.40%,12.29%,"1,493.52","2,100.95"
178,BR-8851,State Bank of Mysore,Kolkata,Semi-Urban,2014,Pre-Merger,01/04/2017,8.31%,4.94%,49.46%,0.28%,37.05%,11.68%,322.23,462.22
179,BR-4740,State Bank of India (Parent),Ahmedabad,Urban,2016,Pre-Merger,01/04/2017,6.71%,3.82%,54.64%,1.20%,40.30%,12.34%,"1,135.90","1,478.81"
180,BR-3261,State Bank of India (Parent)   ,Bengaluru,Metro,2014,Pre-Merger,01/04/2017,11.56%,,,0.47%,40.26%,10.45%,719.66,929.72
181,BR-6410,State Bank of India (Consolidated),Chandigarh,Urban,2021,Post-Merger,2017-04-01,4.20%,1.48%,44.66%,0.67%,42.87%,14.48%,807.99,"1,000.33"
182,BR-5912,State Bank of Patiala,Jaipur,Urban,2014,Pre-Merger,2017-04-01,14.09%,8.39%,55.38%,0.95%,40.74%,11.55%,"1,399.79","1,679.13"
183,BR-7132,State Bank of India (Consolidated),Delhi NCR,Metro,2018,Post-Merger,2017-04-01,2.90%,1.20%,50.60%,0.83%,43.35%,13.25%,625.05,804.36
184,BR-2774,State Bank of Hyderabad,Bengaluru,Semi-Urban,2017,Pre-Merger,01/04/2017,10.90%,7.21%,46.97%,-0.19%,38.89%,13.86%,997.46,"1,340.52"
185,BR-5658,State Bank of India (Consolidated)   ,Thiruvananthapuram,Rural,2019,Post-Merger,01/04/2017,6.76%,2.69%,,1.23%,45.91%,14.48%,717.37,843.14
186,BR-5669,State Bank of India (Parent),Lucknow,Metro,2014,Pre-Merger,2017-04-01,15.88%,9.28%,59.22%,0.15%,38.05%,12.02%,850.40,"1,197.81"
187,BR-2823,State Bank of Bikaner and Jaipur,Ahmedabad,Metro,2016,Pre-Merger,2017-04-01,14.59%,7.55%,56.56%,0.19%,40.70%,12.83%,806.59,967.66
188,BR-5928,State Bank of Travancore,Jaipur,Urban,2014,Pre-Merger,01/04/2017,2.15%,1.20%,43.93%,0.55%,42.75%,13.66%,223.79,314.23
189,BR-4699,State Bank of India (Consolidated),Bhopal,Metro,2021,Post-Merger,01/04/2017,5.85%,2.27%,48.26%,0.76%,41.49%,14.11%,"1,448.90","1,833.24"
190,BR-5458,State Bank of India (Consolidated),Hyderabad,Rural,2021,Post-Merger,2017-04-01,5.00%,1.66%,41.09%,0.47%,45.36%,12.69%,264.67,370.71
191,BR-9036,State Bank of Travancore,Delhi NCR,Metro,2016,Pre-Merger,2017-04-01,13.55%,9.18%,56.16%,-0.57%,35.05%,12.78%,298.89,393.37
192,BR-5916,State Bank of Patiala,Bhopal,Semi-Urban,2016,Pre-Merger,2017-04-01,3.28%,1.85%,56.94%,0.86%,41.12%,10.75%,"1,041.89","1,271.64"
193,BR-4456,State Bank of Hyderabad,Jaipur,Metro,2017,Pre-Merger,01/04/2017,8.13%,5.21%,57.04%,-0.19%,45.24%,13.37%,735.25,"1,006.74"
194,BR-9848,State Bank of India (Consolidated),Lucknow,Metro,2018,Post-Merger,2017-04-01,4.69%,1.68%,48.16%,0.94%,49.30%,14.22%,265.53,368.33
195,BR-2207,State Bank of Bikaner and Jaipur,Ahmedabad,Urban,2017,Pre-Merger,01/04/2017,9.86%,5.10%,57.44%,0.32%,47.57%,12.11%,821.87,"1,083.89"
196,BR-3808,State Bank of Hyderabad,Chandigarh,Metro,2016,Pre-Merger,01/04/2017,3.64%,2.39%,54.25%,0.52%,43.08%,12.91%,894.41,"1,285.10"
197,BR-8084,State Bank of Mysore   ,Lucknow,Rural,2014,Pre-Merger,01/04/2017,6.53%,,,0.88%,44.16%,12.29%,978.21,"1,314.07"
198,BR-4735,State Bank of India (Parent),Jaipur,Rural,2016,Pre-Merger,2017-04-01,13.25%,8.91%,58.79%,0.66%,43.90%,12.77%,"1,131.48","1,349.69"
199,BR-3235,State Bank of India (Consolidated),Bhopal,Urban,2021,Post-Merger,01/04/2017,6.24%,2.43%,47.75%,0.70%,42.45%,12.95%,"1,056.12","1,222.30"
200,BR-8938,State Bank of India (Consolidated),Kolkata,Metro,2019,Post-Merger,2017-04-01,7.75%,3.19%,47.31%,0.99%,43.88%,13.84%,790.89,"1,098.04"
201,BR-2497,State Bank of India (Consolidated),Ahmedabad,Metro,2018,Post-Merger,2017-04-01,3.81%,1.61%,49.62%,0.22%,42.85%,13.54%,111.28,147.44
202,BR-6789,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2018,Post-Merger,2017-04-01,4.57%,1.17%,45.66%,0.30%,43.04%,14.80%,"1,102.10","1,554.05"
203,BR-6575,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2019,Post-Merger,2017-04-01,6.30%,1.88%,45.33%,1.08%,47.46%,14.38%,818.64,976.53
204,BR-7046,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2019,Post-Merger,01/04/2017,8.50%,3.63%,49.31%,1.06%,43.20%,12.25%,225.90,272.60
205,BR-7352,State Bank of India (Consolidated),Bengaluru,Rural,2020,Post-Merger,2017-04-01,4.06%,1.29%,56.46%,0.84%,41.81%,14.35%,"1,368.22","1,960.52"
206,BR-7091,State Bank of India (Parent)   ,Hyderabad,Rural,2016,Pre-Merger,01/04/2017,13.19%,,,0.27%,46.69%,13.22%,86.20,103.45
207,BR-4607,State Bank of India (Parent),Delhi NCR,Semi-Urban,2017,Pre-Merger,2017-04-01,11.07%,6.07%,55.21%,1.20%,39.36%,9.53%,"1,309.46","1,692.86"
208,BR-9418,State Bank of India (Parent),Kolkata,Rural,2017,Pre-Merger,2017-04-01,9.70%,6.35%,55.49%,-0.45%,47.49%,11.52%,607.05,856.50
209,BR-3016,State Bank of Mysore,Kolkata,Semi-Urban,2017,Pre-Merger,2017-04-01,4.83%,2.53%,58.18%,1.11%,44.24%,13.38%,641.09,874.42
210,BR-1234,State Bank of Mysore,Delhi NCR,Metro,2016,Pre-Merger,01/04/2017,5.42%,3.51%,55.53%,1.20%,42.19%,11.50%,423.48,602.75
211,BR-8011,State Bank of India (Consolidated),Kolkata,Semi-Urban,2019,Post-Merger,01/04/2017,5.49%,1.81%,37.17%,1.60%,48.25%,14.08%,"1,448.17","1,890.89"
212,BR-5214,State Bank of India (Parent)   ,Hyderabad,Urban,2017,Pre-Merger,01/04/2017,8.96%,,,0.43%,34.90%,10.71%,338.07,432.95
213,BR-7198,State Bank of India (Parent),Ahmedabad,Semi-Urban,2015,Pre-Merger,2017-04-01,12.86%,7.74%,63.14%,0.70%,48.97%,12.59%,856.69,"1,198.45"
214,BR-9835,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2021,Post-Merger,2017-04-01,7.36%,1.94%,44.38%,0.50%,51.35%,13.97%,752.81,878.80
215,BR-1630,State Bank of India (Consolidated)   ,Chandigarh,Semi-Urban,2018,Post-Merger,01/04/2017,9.94%,3.77%,48.85%,1.29%,46.64%,14.89%,960.02,"1,362.10"
216,BR-8468,State Bank of India (Parent),Jaipur,Semi-Urban,2016,Pre-Merger,2017-04-01,7.03%,4.54%,48.66%,1.20%,36.32%,13.13%,570.17,812.63
217,BR-3606,State Bank of India (Consolidated),Hyderabad,Rural,2020,Post-Merger,2017-04-01,5.29%,1.48%,47.78%,0.40%,44.95%,14.15%,423.49,550.61
218,BR-8557,State Bank of India (Consolidated),Jaipur,Metro,2019,Post-Merger,01/04/2017,7.01%,3.05%,48.27%,1.33%,44.90%,12.52%,876.44,"1,235.07"
219,BR-9811,State Bank of India (Parent),Chandigarh,Metro,2014,Pre-Merger,01/04/2017,9.83%,5.61%,55.33%,-0.11%,42.24%,12.17%,657.48,944.08
220,BR-9548,State Bank of Travancore,Jaipur,Metro,2014,Pre-Merger,01/04/2017,17.09%,9.09%,50.80%,1.14%,37.65%,13.94%,"1,433.11","2,063.84"
221,BR-9199,State Bank of India (Consolidated)   ,Thiruvananthapuram,Semi-Urban,2019,Post-Merger,01/04/2017,4.07%,1.54%,50.36%,0.45%,47.15%,15.88%,788.43,909.56
222,BR-9155,State Bank of India (Consolidated),Bengaluru,Rural,2021,Post-Merger,01/04/2017,6.58%,2.37%,45.34%,0.94%,50.36%,14.18%,440.43,538.97
223,BR-2196,State Bank of Travancore,Chennai,Urban,2015,Pre-Merger,01/04/2017,9.78%,5.79%,57.27%,1.20%,39.77%,12.11%,471.28,629.92
224,BR-1692,State Bank of Bikaner and Jaipur,Bhopal,Semi-Urban,2016,Pre-Merger,2017-04-01,7.65%,4.99%,56.69%,0.74%,42.77%,11.25%,399.34,510.92
225,BR-1660,State Bank of India (Parent),Ahmedabad,Metro,2016,Pre-Merger,2017-04-01,9.22%,5.32%,55.28%,1.20%,38.86%,10.64%,442.54,548.18
226,BR-5570,State Bank of India (Parent),Delhi NCR,Rural,2017,Pre-Merger,2017-04-01,10.48%,6.90%,50.43%,0.30%,44.60%,13.02%,580.70,811.49
227,BR-7614,State Bank of India (Consolidated),Kolkata,Metro,2018,Post-Merger,01/04/2017,4.81%,1.24%,40.87%,0.90%,43.79%,13.29%,"1,461.77","1,780.20"
228,BR-5307,State Bank of Travancore,Thiruvananthapuram,Urban,2016,Pre-Merger,01/04/2017,9.91%,5.05%,51.83%,-0.23%,44.25%,13.67%,670.64,923.95
229,BR-3749,State Bank of India (Consolidated),Bhopal,Urban,2018,Post-Merger,2017-04-01,7.54%,2.16%,49.40%,1.05%,44.62%,13.38%,918.71,"1,238.70"
230,BR-4273,State Bank of India (Consolidated)   ,Hyderabad,Semi-Urban,2021,Post-Merger,01/04/2017,8.60%,2.44%,48.79%,1.27%,47.78%,12.30%,501.12,683.69
231,BR-3800,State Bank of Mysore,Mumbai Metro,Semi-Urban,2014,Pre-Merger,2017-04-01,5.94%,3.16%,53.69%,0.10%,44.77%,11.79%,"1,024.51","1,226.54"
232,BR-2903,State Bank of India (Consolidated),Mumbai Metro,Metro,2020,Post-Merger,2017-04-01,5.03%,1.69%,40.05%,0.95%,50.02%,11.50%,629.88,895.67
233,BR-2907,State Bank of India (Parent),Bengaluru,Rural,2016,Pre-Merger,2017-04-01,4.94%,3.10%,52.89%,0.47%,46.28%,14.20%,"1,304.95","1,570.87"
234,BR-4663,State Bank of Travancore,Jaipur,Rural,2016,Pre-Merger,2017-04-01,9.93%,6.41%,59.24%,1.20%,44.87%,11.58%,792.15,927.82
235,BR-8951,State Bank of India (Consolidated),Hyderabad,Metro,2020,Post-Merger,2017-04-01,5.20%,1.87%,47.74%,0.43%,41.64%,15.60%,554.35,759.35
236,BR-4104,State Bank of India (Consolidated),Ahmedabad,Metro,2019,Post-Merger,2017-04-01,3.02%,0.81%,51.90%,0.37%,46.08%,14.05%,"1,194.50","1,636.52"
237,BR-9319,State Bank of India (Consolidated),Chennai,Urban,2019,Post-Merger,2017-04-01,6.71%,2.90%,46.56%,0.77%,44.56%,14.57%,868.80,"1,048.59"
238,BR-4802,State Bank of India (Parent),Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,9.92%,5.43%,54.12%,-0.52%,37.31%,11.10%,"1,012.59","1,458.70"
239,BR-2518,State Bank of India (Consolidated),Bhopal,Semi-Urban,2019,Post-Merger,01/04/2017,5.68%,2.21%,44.45%,0.47%,45.18%,16.55%,"1,079.39","1,362.17"
240,BR-8519,State Bank of India (Consolidated),Bengaluru,Rural,2021,Post-Merger,01/04/2017,7.36%,2.70%,40.94%,0.84%,45.03%,12.89%,949.41,"1,152.51"
241,BR-2271,State Bank of India (Consolidated)   ,Chandigarh,Rural,2019,Post-Merger,01/04/2017,3.16%,0.82%,52.64%,0.30%,50.89%,14.18%,"1,414.31","1,720.01"
242,BR-8071,State Bank of India (Consolidated),Chandigarh,Urban,2021,Post-Merger,2017-04-01,7.27%,2.13%,47.10%,1.52%,42.58%,15.51%,"1,343.88","1,579.45"
243,BR-4676,State Bank of Mysore,Chennai,Metro,2016,Pre-Merger,2017-04-01,9.85%,6.01%,54.11%,-0.43%,43.76%,11.65%,362.96,512.95
244,BR-6694,State Bank of India (Parent),Thiruvananthapuram,Rural,2014,Pre-Merger,2017-04-01,10.64%,5.84%,62.17%,0.17%,47.46%,13.30%,195.23,280.24
245,BR-5370,State Bank of Travancore,Kolkata,Semi-Urban,2017,Pre-Merger,2017-04-01,5.32%,3.25%,55.43%,0.87%,44.55%,11.36%,606.98,865.69
246,BR-1294,State Bank of Travancore,Delhi NCR,Semi-Urban,2014,Pre-Merger,2017-04-01,9.92%,6.60%,52.61%,1.17%,42.32%,13.18%,"1,263.77","1,642.69"
247,BR-6668,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2020,Post-Merger,01/04/2017,4.99%,1.27%,40.46%,0.79%,38.78%,14.08%,"1,396.50","1,650.13"
248,BR-9312,State Bank of Travancore,Mumbai Metro,Urban,2014,Pre-Merger,01/04/2017,7.59%,3.95%,61.19%,0.40%,44.24%,12.80%,713.61,993.17
249,BR-3330,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2021,Post-Merger,2017-04-01,2.82%,1.12%,48.54%,0.61%,47.49%,14.77%,977.75,"1,233.98"
250,BR-8024,State Bank of India (Consolidated),Chandigarh,Metro,2018,Post-Merger,2017-04-01,7.05%,3.04%,48.37%,0.10%,46.50%,14.36%,569.59,733.95
251,BR-2700,State Bank of India (Consolidated),Chennai,Metro,2020,Post-Merger,2017-04-01,6.96%,2.06%,43.71%,0.82%,51.61%,13.76%,583.07,688.96
252,BR-8178,State Bank of India (Consolidated),Chandigarh,Urban,2019,Post-Merger,01/04/2017,6.71%,1.90%,44.10%,0.47%,49.70%,13.15%,892.12,"1,289.89"
253,BR-4005,State Bank of Hyderabad,Mumbai Metro,Urban,2014,Pre-Merger,2017-04-01,13.27%,7.05%,59.25%,-1.23%,41.01%,12.56%,836.16,990.53
254,BR-5390,State Bank of India (Consolidated),Mumbai Metro,Metro,2021,Post-Merger,2017-04-01,7.66%,3.42%,43.33%,0.79%,48.12%,15.43%,"1,177.64","1,690.42"
255,BR-7314,State Bank of Mysore,Kolkata,Rural,2014,Pre-Merger,01/04/2017,12.80%,6.91%,53.49%,0.73%,42.43%,13.21%,"1,148.75","1,481.33"
256,BR-7773,State Bank of Hyderabad,Delhi NCR,Rural,2014,Pre-Merger,2017-04-01,13.23%,7.83%,52.87%,1.08%,39.70%,12.19%,661.83,889.72
257,BR-3607,State Bank of India (Parent),Bhopal,Metro,2015,Pre-Merger,01/04/2017,8.92%,5.33%,58.73%,-0.01%,41.85%,13.52%,695.53,"1,007.93"
258,BR-1002,State Bank of India (Consolidated),Bhopal,Urban,2019,Post-Merger,01/04/2017,4.97%,1.97%,53.08%,1.06%,40.42%,12.42%,144.35,181.16
259,BR-1897,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2019,Post-Merger,01/04/2017,5.16%,1.94%,51.20%,0.82%,43.47%,15.82%,819.92,"1,029.05"
260,BR-6330,State Bank of India (Consolidated),Bengaluru,Urban,2021,Post-Merger,01/04/2017,1.70%,0.67%,53.20%,0.39%,41.48%,12.17%,305.32,374.77
261,BR-9995,State Bank of Hyderabad,Lucknow,Semi-Urban,2015,Pre-Merger,2017-04-01,6.50%,3.80%,56.29%,-0.24%,44.73%,11.51%,422.93,513.64
262,BR-4278,State Bank of India (Consolidated),Kolkata,Urban,2021,Post-Merger,2017-04-01,3.98%,1.06%,43.75%,1.31%,47.29%,15.34%,"1,210.66","1,491.03"
263,BR-5290,State Bank of India (Consolidated),Hyderabad,Rural,2019,Post-Merger,2017-04-01,4.36%,1.55%,49.99%,0.73%,50.02%,15.18%,"1,249.75","1,460.89"
264,BR-8647,State Bank of India (Consolidated),Kolkata,Metro,2020,Post-Merger,01/04/2017,3.46%,1.54%,49.73%,1.02%,43.25%,14.65%,388.47,500.81
265,BR-5500,State Bank of India (Consolidated),Delhi NCR,Semi-Urban,2021,Post-Merger,2017-04-01,6.56%,1.69%,41.25%,0.35%,49.58%,14.90%,"1,494.54","2,088.81"
266,BR-2205,State Bank of India (Consolidated),Mumbai Metro,Rural,2018,Post-Merger,2017-04-01,5.34%,1.41%,51.61%,0.50%,46.79%,14.48%,"1,496.63","1,829.55"
267,BR-3964,State Bank of Bikaner and Jaipur,Chennai,Rural,2016,Pre-Merger,01/04/2017,6.50%,3.40%,59.51%,0.23%,41.02%,12.06%,651.32,825.34
268,BR-5478,State Bank of Bikaner and Jaipur,Hyderabad,Semi-Urban,2016,Pre-Merger,2017-04-01,11.91%,7.47%,48.41%,0.02%,43.81%,12.38%,"1,399.38","1,752.82"
269,BR-5996,State Bank of Bikaner and Jaipur,Lucknow,Urban,2016,Pre-Merger,2017-04-01,13.45%,7.84%,54.42%,0.35%,43.86%,13.23%,236.29,337.31
270,BR-2448,State Bank of Mysore,Kolkata,Semi-Urban,2016,Pre-Merger,2017-04-01,8.66%,5.34%,51.16%,0.06%,45.92%,14.05%,334.69,455.69
271,BR-5749,State Bank of India (Parent)   ,Delhi NCR,Semi-Urban,2015,Pre-Merger,01/04/2017,11.47%,7.18%,60.49%,0.60%,42.85%,12.25%,773.66,982.99
272,BR-3789,State Bank of Travancore,Bhopal,Metro,2015,Pre-Merger,2017-04-01,11.59%,7.01%,46.67%,1.02%,37.77%,12.04%,941.72,"1,331.87"
273,BR-8212,State Bank of Travancore,Ahmedabad,Urban,2016,Pre-Merger,2017-04-01,11.81%,6.52%,50.88%,0.52%,41.30%,13.51%,168.60,210.85
274,BR-4856,State Bank of India (Consolidated),Delhi NCR,Urban,2021,Post-Merger,2017-04-01,5.67%,2.43%,49.08%,0.13%,44.11%,15.74%,318.73,411.95
275,BR-7628,Bharatiya Mahila Bank,Chennai,Metro,2017,Pre-Merger,01/04/2017,4.35%,2.80%,52.42%,-0.37%,36.83%,11.66%,444.18,558.15
276,BR-6457,State Bank of India (Consolidated),Jaipur,Semi-Urban,2021,Post-Merger,2017-04-01,5.23%,1.39%,50.43%,1.31%,45.23%,12.64%,"1,188.39","1,474.90"
277,BR-4183,State Bank of Bikaner and Jaipur,Thiruvananthapuram,Urban,2017,Pre-Merger,2017-04-01,9.54%,5.30%,50.75%,-0.36%,31.71%,12.80%,"1,027.44","1,421.07"
278,BR-7974,State Bank of India (Consolidated),Bengaluru,Semi-Urban,2020,Post-Merger,2017-04-01,9.02%,3.77%,42.70%,0.61%,51.46%,14.01%,779.45,"1,009.35"
279,BR-1226,State Bank of India (Consolidated),Kolkata,Metro,2021,Post-Merger,01/04/2017,2.66%,0.91%,43.69%,0.61%,46.71%,14.41%,902.63,"1,170.61"
280,BR-2574,State Bank of India (Consolidated),Kolkata,Rural,2021,Post-Merger,01/04/2017,3.52%,1.14%,43.81%,0.92%,40.98%,14.45%,475.67,578.23
281,BR-9597,State Bank of India (Consolidated),Chennai,Semi-Urban,2021,Post-Merger,2017-04-01,3.80%,1.23%,48.04%,0.59%,49.68%,14.24%,"1,280.07","1,777.73"
282,BR-5820,State Bank of Hyderabad,Chennai,Urban,2015,Pre-Merger,2017-04-01,7.10%,4.30%,57.52%,1.17%,38.68%,12.34%,614.67,749.66
283,BR-1910,State Bank of India (Consolidated),Ahmedabad,Urban,2018,Post-Merger,2017-04-01,5.84%,2.54%,43.74%,0.55%,42.93%,14.02%,742.15,"1,022.81"
284,BR-1721,State Bank of India (Consolidated),Chandigarh,Urban,2020,Post-Merger,01/04/2017,7.59%,2.80%,51.65%,0.65%,43.40%,12.77%,805.02,"1,074.33"
285,BR-4435,State Bank of India (Consolidated),Jaipur,Urban,2020,Post-Merger,2017-04-01,6.48%,1.98%,43.74%,0.51%,47.93%,13.59%,"1,178.20","1,678.33"
286,BR-4303,State Bank of India (Parent),Kolkata,Urban,2015,Pre-Merger,2017-04-01,3.25%,2.06%,55.96%,0.08%,44.02%,10.97%,883.41,"1,262.17"
287,BR-9100,State Bank of India (Consolidated),Bengaluru,Metro,2018,Post-Merger,2017-04-01,6.09%,2.47%,52.12%,0.53%,41.28%,14.71%,457.00,609.38
288,BR-2051,State Bank of Hyderabad,Mumbai Metro,Semi-Urban,2015,Pre-Merger,2017-04-01,10.43%,6.34%,44.63%,0.41%,39.99%,12.91%,726.98,983.92
289,BR-6366,Bharatiya Mahila Bank,Delhi NCR,Rural,2017,Pre-Merger,01/04/2017,6.32%,3.25%,48.74%,-0.63%,39.43%,13.30%,"1,408.39","1,698.12"
290,BR-1183,State Bank of India (Parent),Bengaluru,Semi-Urban,2017,Pre-Merger,01/04/2017,8.31%,4.66%,58.32%,0.29%,35.75%,13.14%,331.61,410.63
291,BR-1270,State Bank of India (Parent),Thiruvananthapuram,Semi-Urban,2016,Pre-Merger,2017-04-01,6.76%,3.87%,62.36%,0.19%,43.38%,10.99%,350.67,422.69
292,BR-6552,State Bank of India (Parent),Hyderabad,Semi-Urban,2017,Pre-Merger,01/04/2017,12.76%,8.07%,46.31%,0.51%,33.35%,12.12%,926.44,"1,185.99"
293,BR-3672,State Bank of India (Parent),Mumbai Metro,Metro,2016,Pre-Merger,2017-04-01,12.53%,8.36%,60.13%,0.51%,46.09%,13.01%,647.32,807.88
294,BR-5298,State Bank of India (Consolidated),Jaipur,Metro,2018,Post-Merger,2017-04-01,6.45%,2.62%,44.42%,0.69%,40.51%,14.63%,"1,351.89","1,872.44"
295,BR-6898,State Bank of India (Parent),Jaipur,Urban,2017,Pre-Merger,2017-04-01,10.74%,6.81%,56.20%,-0.59%,42.51%,13.70%,125.13,173.26
296,BR-7686,State Bank of India (Parent),Bengaluru,Urban,2017,Pre-Merger,01/04/2017,8.66%,5.15%,49.66%,0.48%,43.58%,12.54%,"1,138.15","1,334.97"
297,BR-7845,State Bank of India (Consolidated),Kolkata,Semi-Urban,2020,Post-Merger,01/04/2017,6.05%,1.70%,44.80%,0.63%,49.14%,14.26%,339.39,404.51
298,BR-1268,State Bank of India (Parent),Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,12.47%,6.70%,53.86%,-0.11%,43.56%,12.36%,522.76,640.35
299,BR-7289,State Bank of Hyderabad   ,Chennai,Semi-Urban,2017,Pre-Merger,01/04/2017,8.70%,5.01%,55.27%,0.51%,37.37%,12.40%,189.06,237.53
300,BR-7265,State Bank of India (Consolidated),Hyderabad,Metro,2021,Post-Merger,01/04/2017,6.83%,1.77%,44.78%,0.13%,51.09%,13.67%,834.96,"1,094.91"
301,BR-4907,State Bank of India (Consolidated),Bhopal,Urban,2021,Post-Merger,2017-04-01,6.50%,1.68%,45.94%,0.36%,44.48%,14.28%,408.56,531.43
302,BR-4558,State Bank of India (Consolidated),Kolkata,Urban,2018,Post-Merger,2017-04-01,7.83%,3.27%,47.01%,0.56%,40.19%,12.90%,485.69,571.86
303,BR-6316,State Bank of India (Consolidated),Ahmedabad,Urban,2018,Post-Merger,2017-04-01,8.99%,3.73%,45.29%,0.86%,44.63%,15.54%,692.45,875.06
